Rep_ID,HCP_ID,Rep_Experience_Years,Territory_Size,HCP_Specialty,HCP_Patient_Volume,HCP_Digital_Affinity,Suggestion_Type,Action_Type,Suggestion_Accepted,Incremental_Actions,Baseline_TRX,Post_TRX,Incremental_TRX,Baseline_NBRX,Post_NBRX,Incremental_NBRX
45,196,5.0,150,Primary Care,70,0.377,Email,Email,1,3,14.0,19.29,5.29,6.0,7.83,1.83
38,336,2.6,161,Cardiology,79,0.289,Email,Email,0,0,23.0,23.56,0.56,1.0,1.21,0.21
78,442,19.6,86,Neurology,86,0.281,Email,Email,1,6,16.0,25.84,9.84,8.0,11.04,3.04
77,150,5.6,150,Neurology,72,0.618,Email,Email,1,4,16.0,24.27,8.27,3.0,4.82,1.82
42,412,17.0,101,Neurology,76,0.38,All,Email,1,3,15.0,23.1,8.1,1.0,2.39,1.39
37,167,10.3,187,Primary Care,82,0.32,Email,Email,1,5,18.0,27.91,9.91,1.0,3.87,2.87
48,168,11.4,109,Oncology,67,0.519,Email,Email,1,0,19.0,23.56,4.56,1.0,1.91,0.91
15,327,5.6,103,Neurology,80,0.283,All,All,0,0,18.0,18.5,0.5,4.0,4.31,0.31
35,311,17.5,101,Primary Care,74,0.685,Email,Email,1,3,18.0,24.57,6.57,3.0,4.57,1.57
18,275,7.3,45,Cardiology,94,0.648,Email,Email,0,0,13.0,13.59,0.59,2.0,2.08,0.08
12,116,13.9,58,Oncology,75,0.172,Insights,Insights,0,0,18.0,18.35,0.35,3.0,3.04,0.04
8,49,17.0,116,Primary Care,72,0.425,Call,Call,0,0,15.0,15.09,0.09,3.0,3.09,0.09
47,455,19.6,145,Cardiology,81,0.852,All,All,0,0,16.0,16.94,0.94,5.0,5.02,0.02
1,437,18.1,130,Oncology,82,0.121,Insights,Insights,0,0,12.0,13.06,1.06,3.0,3.52,0.52
52,444,18.3,191,Oncology,81,0.234,Call,Call,1,2,17.0,23.49,6.49,2.0,3.78,1.78
35,257,17.5,101,Neurology,92,0.677,Insights,Insights,1,1,10.0,13.06,3.06,6.0,6.8,0.8
30,443,12.2,100,Primary Care,86,0.185,All,All,1,6,14.0,24.92,10.92,3.0,5.94,2.94
62,237,11.3,183,Primary Care,69,0.497,Call,Insights,1,4,14.0,17.53,3.53,6.0,7.4,1.4
44,38,18.7,26,Oncology,84,0.363,All,All,0,0,20.0,20.25,0.25,4.0,4.57,0.57
59,100,17.8,73,Neurology,73,0.099,Call,Call,1,7,18.0,29.41,11.41,2.0,5.31,3.31
57,137,6.8,128,Cardiology,70,0.134,Insights,Insights,0,0,17.0,17.04,0.04,4.0,4.1,0.1
3,189,1.5,33,Neurology,77,0.106,All,All,1,4,20.0,29.99,9.99,1.0,2.43,1.43
18,470,7.3,45,Neurology,73,0.115,Email,Email,0,0,18.0,18.11,0.11,3.0,3.37,0.37
46,167,14.6,60,Primary Care,82,0.32,Call,Call,1,2,10.0,16.58,6.58,5.0,5.98,0.98
79,307,19.8,87,Neurology,69,0.321,Email,Email,1,2,12.0,19.86,7.86,3.0,4.87,1.87
13,136,7.9,51,Primary Care,69,0.746,All,Insights,0,0,21.0,21.48,0.48,4.0,4.12,0.12
9,322,12.2,167,Oncology,79,0.407,Insights,Email,1,2,9.0,11.42,2.42,3.0,3.0,0.0
76,284,1.2,80,Primary Care,71,0.228,Call,Email,0,0,14.0,14.02,0.02,6.0,6.01,0.01
78,76,19.6,86,Oncology,85,0.826,Email,Email,1,1,15.0,19.23,4.23,8.0,8.53,0.53
14,232,1.0,123,Neurology,78,0.439,All,All,0,0,15.0,15.77,0.77,3.0,3.08,0.08
33,53,7.1,115,Cardiology,81,0.762,Call,Call,1,8,13.0,24.72,11.72,4.0,7.92,3.92
51,445,15.3,66,Neurology,73,0.19,Call,Call,0,0,13.0,13.07,0.07,3.0,3.2,0.2
16,353,15.5,62,Primary Care,74,0.284,Email,Email,1,4,11.0,19.56,8.56,4.0,5.51,1.51
27,471,14.9,28,Primary Care,92,0.141,Insights,All,0,0,16.0,16.61,0.61,2.0,2.1,0.1
32,438,11.7,170,Cardiology,88,0.581,Call,Call,1,3,11.0,20.11,9.11,5.0,7.41,2.41
52,110,18.3,191,Neurology,78,0.263,All,All,1,1,15.0,22.02,7.02,2.0,4.13,2.13
25,354,10.3,198,Cardiology,77,0.52,Insights,Insights,0,0,16.0,16.37,0.37,4.0,4.33,0.33
33,51,7.1,115,Primary Care,83,0.092,Email,Email,1,6,21.0,31.41,10.41,3.0,5.66,2.66
24,481,5.7,177,Oncology,78,0.757,Insights,Insights,0,0,16.0,16.02,0.02,5.0,5.69,0.69
61,393,5.4,66,Neurology,84,0.408,Email,Email,1,2,13.0,19.47,6.47,5.0,7.26,2.26
13,341,7.9,51,Cardiology,79,0.146,Email,Insights,1,2,12.0,15.98,3.98,3.0,3.82,0.82
19,498,12.9,81,Oncology,69,0.581,Insights,Email,1,2,11.0,14.95,3.95,5.0,5.79,0.79
20,424,4.7,153,Neurology,81,0.381,Email,Email,0,0,13.0,13.59,0.59,7.0,7.2,0.2
73,432,9.5,80,Cardiology,82,0.379,All,All,0,0,14.0,14.07,0.07,2.0,2.04,0.04
76,51,1.2,80,Primary Care,83,0.092,Insights,Insights,0,0,15.0,15.09,0.09,5.0,5.38,0.38
41,12,8.8,52,Neurology,80,0.218,Email,Email,1,2,8.0,13.17,5.17,5.0,6.58,1.58
13,481,7.9,51,Oncology,78,0.757,All,All,0,0,17.0,17.55,0.55,5.0,5.11,0.11
61,126,5.4,66,Oncology,82,0.333,Insights,Insights,0,0,15.0,15.3,0.3,2.0,2.05,0.05
40,214,4.2,152,Primary Care,80,0.677,Email,Email,1,3,13.0,20.56,7.56,4.0,6.53,2.53
68,22,3.4,153,Primary Care,76,0.2,Insights,Insights,0,0,18.0,18.8,0.8,2.0,2.07,0.07
29,312,12.2,174,Neurology,66,0.714,All,Call,1,2,8.0,14.5,6.5,5.0,6.24,1.24
80,411,5.0,190,Cardiology,82,0.642,Call,Call,0,0,8.0,8.66,0.66,6.0,6.29,0.29
65,421,4.0,150,Primary Care,82,0.174,Call,Call,1,2,13.0,16.39,3.39,4.0,5.15,1.15
18,291,7.3,45,Primary Care,79,0.27,Call,Call,1,1,16.0,20.48,4.48,4.0,5.11,1.11
59,331,17.8,73,Oncology,80,0.49,Call,All,1,4,19.0,24.88,5.88,5.0,6.18,1.18
23,257,8.9,67,Neurology,92,0.677,Email,Email,1,6,15.0,26.89,11.89,3.0,5.7,2.7
28,224,19.3,22,Neurology,77,0.28,Insights,Email,1,4,21.0,25.25,4.25,2.0,3.12,1.12
21,278,6.0,31,Oncology,76,0.244,All,All,1,3,21.0,27.95,6.95,2.0,4.38,2.38
55,468,12.2,128,Primary Care,86,0.101,All,All,0,0,9.0,9.7,0.7,4.0,4.05,0.05
22,127,19.0,38,Cardiology,63,0.593,Email,Email,1,0,27.0,32.82,5.82,3.0,4.82,1.82
52,236,18.3,191,Oncology,78,0.503,Call,Call,1,5,17.0,26.61,9.61,7.0,9.17,2.17
47,301,19.6,145,Oncology,79,0.068,Email,Email,1,3,12.0,20.46,8.46,1.0,2.48,1.48
61,286,5.4,66,Neurology,85,0.161,Call,Email,0,0,11.0,11.07,0.07,1.0,1.22,0.22
80,16,5.0,190,Oncology,92,0.61,Insights,Insights,0,0,21.0,21.54,0.54,6.0,6.13,0.13
1,144,18.1,130,Primary Care,71,0.029,Call,Call,0,0,16.0,16.82,0.82,5.0,5.63,0.63
80,324,5.0,190,Neurology,72,0.393,All,Call,1,1,14.0,17.99,3.99,7.0,7.67,0.67
9,348,12.2,167,Oncology,88,0.382,Call,Call,0,0,8.0,8.44,0.44,3.0,3.16,0.16
43,368,9.7,154,Cardiology,83,0.162,Insights,Insights,0,0,10.0,10.43,0.43,3.0,3.25,0.25
28,496,19.3,22,Cardiology,78,0.351,All,Insights,1,1,9.0,14.1,5.1,5.0,5.69,0.69
52,337,18.3,191,Primary Care,80,0.413,Insights,Insights,1,3,7.0,14.76,7.76,1.0,3.83,2.83
58,290,14.5,120,Primary Care,89,0.269,All,Call,0,0,14.0,14.28,0.28,2.0,2.26,0.26
69,167,19.6,188,Primary Care,82,0.32,All,Insights,1,2,12.0,18.29,6.29,5.0,7.01,2.01
33,186,7.1,115,Cardiology,82,0.35,Insights,Insights,1,3,15.0,22.39,7.39,5.0,6.33,1.33
75,414,10.3,91,Primary Care,80,0.738,Call,Insights,1,1,20.0,24.91,4.91,2.0,2.49,0.49
26,235,8.4,99,Primary Care,72,0.151,Call,Call,1,2,15.0,19.27,4.27,2.0,3.65,1.65
17,358,14.5,38,Neurology,85,0.659,All,Call,0,0,8.0,8.02,0.02,1.0,1.06,0.06
31,63,7.9,33,Neurology,69,0.409,Email,Email,1,8,16.0,28.94,12.94,2.0,5.87,3.87
43,65,9.7,154,Cardiology,87,0.215,All,All,1,5,15.0,24.85,9.85,5.0,6.78,1.78
54,108,18.8,54,Primary Care,76,0.337,Call,Email,1,4,14.0,20.87,6.87,7.0,9.89,2.89
67,98,8.8,42,Primary Care,84,0.947,All,Call,1,3,21.0,28.49,7.49,3.0,5.83,2.83
18,304,7.3,45,Neurology,89,0.269,Call,Call,0,0,21.0,21.93,0.93,2.0,2.27,0.27
25,319,10.3,198,Cardiology,76,0.391,All,All,0,0,22.0,22.36,0.36,4.0,4.11,0.11
76,279,1.2,80,Cardiology,75,0.657,Email,Email,1,4,16.0,26.05,10.05,2.0,4.26,2.26
36,145,9.2,60,Primary Care,81,0.259,Call,Email,1,7,16.0,24.34,8.34,3.0,4.37,1.37
20,289,4.7,153,Neurology,87,0.352,All,All,1,6,17.0,26.0,9.0,2.0,4.08,2.08
79,60,19.8,87,Neurology,96,0.578,Call,Call,1,2,11.0,18.68,7.68,3.0,3.92,0.92
36,237,9.2,60,Primary Care,69,0.497,Call,Call,0,0,9.0,9.06,0.06,9.0,9.09,0.09
79,78,19.8,87,Oncology,75,0.333,All,Call,0,0,18.0,18.35,0.35,5.0,5.06,0.06
74,39,19.7,62,Oncology,77,0.367,All,Call,1,2,15.0,22.15,7.15,3.0,4.21,1.21
73,83,9.5,80,Oncology,83,0.469,Email,Call,0,0,12.0,12.23,0.23,3.0,3.05,0.05
47,56,19.6,145,Cardiology,82,0.258,Insights,Insights,0,0,18.0,19.02,1.02,4.0,4.03,0.03
64,239,18.8,49,Cardiology,88,0.392,Email,Email,0,0,13.0,14.43,1.43,6.0,6.14,0.14
77,273,5.6,150,Neurology,77,0.662,Email,Email,0,0,19.0,19.26,0.26,3.0,3.03,0.03
22,304,19.0,38,Neurology,89,0.269,Insights,Insights,0,0,14.0,14.0,0.0,7.0,7.02,0.02
4,220,15.7,136,Cardiology,75,0.559,Email,Email,1,6,12.0,20.61,8.61,6.0,9.83,3.83
26,89,8.4,99,Primary Care,91,0.808,Call,Email,1,1,16.0,20.41,4.41,3.0,3.84,0.84
51,11,15.3,66,Primary Care,81,0.098,Call,Call,0,0,9.0,9.55,0.55,5.0,5.24,0.24
44,357,18.7,26,Primary Care,73,0.27,All,Call,1,4,22.0,28.62,6.62,3.0,5.26,2.26
7,492,16.5,42,Primary Care,84,0.109,Insights,Insights,0,0,16.0,16.73,0.73,8.0,8.81,0.81
45,141,5.0,150,Cardiology,68,0.434,Email,Email,1,1,19.0,23.83,4.83,8.0,9.2,1.2
14,103,1.0,123,Cardiology,67,0.095,All,All,1,5,19.0,26.69,7.69,3.0,5.23,2.23
41,156,8.8,52,Cardiology,82,0.277,All,Insights,0,0,18.0,18.42,0.42,6.0,6.05,0.05
47,108,19.6,145,Primary Care,76,0.337,Call,Call,1,3,14.0,21.17,7.17,3.0,5.27,2.27
51,112,15.3,66,Neurology,67,0.565,All,Email,1,5,11.0,19.07,8.07,3.0,6.31,3.31
34,248,1.0,82,Cardiology,80,0.411,Call,Call,1,2,15.0,22.97,7.97,1.0,3.12,2.12
33,393,7.1,115,Neurology,84,0.408,Call,Call,0,0,14.0,14.31,0.31,7.0,7.25,0.25
55,357,12.2,128,Primary Care,73,0.27,Call,Call,1,3,16.0,23.48,7.48,4.0,6.28,2.28
60,480,13.3,137,Primary Care,86,0.362,Email,Email,0,0,8.0,8.25,0.25,5.0,5.21,0.21
65,179,4.0,150,Cardiology,81,0.096,Insights,Email,1,2,13.0,16.66,3.66,7.0,7.33,0.33
27,247,14.9,28,Oncology,76,0.846,Insights,Insights,0,0,14.0,15.48,1.48,3.0,3.16,0.16
34,191,1.0,82,Cardiology,92,0.145,All,All,1,1,11.0,16.01,5.01,5.0,5.84,0.84
27,22,14.9,28,Primary Care,76,0.2,Email,Email,0,0,13.0,13.37,0.37,4.0,4.09,0.09
43,195,9.7,154,Primary Care,84,0.33,Email,Email,1,0,17.0,21.16,4.16,2.0,3.38,1.38
11,131,14.7,189,Neurology,69,0.687,Call,Call,1,3,13.0,20.23,7.23,1.0,2.53,1.53
35,240,17.5,101,Primary Care,61,0.169,Email,Email,1,2,20.0,24.55,4.55,4.0,6.38,2.38
16,80,15.5,62,Neurology,78,0.356,All,All,0,0,20.0,21.12,1.12,7.0,7.54,0.54
43,371,9.7,154,Oncology,79,0.598,All,Insights,1,1,14.0,20.64,6.64,6.0,7.9,1.9
69,422,19.6,188,Cardiology,88,0.557,All,Email,1,6,13.0,21.6,8.6,4.0,6.7,2.7
79,481,19.8,87,Oncology,78,0.757,All,Call,1,1,16.0,18.49,2.49,3.0,4.2,1.2
36,43,9.2,60,Neurology,74,0.559,Email,Email,0,0,9.0,10.2,1.2,6.0,6.16,0.16
5,59,14.3,123,Cardiology,77,0.309,Email,Email,0,0,16.0,16.15,0.15,4.0,4.34,0.34
19,484,12.9,81,Oncology,81,0.394,Call,Email,1,7,10.0,16.65,6.65,2.0,3.83,1.83
9,425,12.2,167,Cardiology,86,0.128,All,Email,1,4,11.0,19.19,8.19,3.0,4.22,1.22
61,295,5.4,66,Primary Care,84,0.131,Call,Call,1,6,11.0,21.57,10.57,5.0,8.34,3.34
79,161,19.8,87,Primary Care,69,0.591,Email,Insights,1,1,19.0,21.42,2.42,3.0,3.71,0.71
45,259,5.0,150,Cardiology,78,0.458,Insights,Insights,1,1,19.0,26.19,7.19,4.0,6.24,2.24
15,268,5.6,103,Cardiology,86,0.264,Email,Email,0,0,10.0,10.04,0.04,3.0,3.05,0.05
2,424,6.3,75,Neurology,81,0.381,Insights,All,1,0,17.0,19.44,2.44,4.0,4.41,0.41
79,265,19.8,87,Cardiology,79,0.42,Email,Email,1,2,16.0,23.56,7.56,1.0,1.56,0.56
26,14,8.4,99,Neurology,97,0.519,Insights,All,1,3,10.0,11.03,1.03,3.0,4.27,1.27
9,350,12.2,167,Neurology,82,0.491,Call,Call,1,1,14.0,19.76,5.76,4.0,5.27,1.27
15,389,5.6,103,Oncology,80,0.152,All,Call,0,0,17.0,17.76,0.76,5.0,5.17,0.17
21,150,6.0,31,Neurology,72,0.618,All,Insights,0,0,15.0,15.02,0.02,5.0,5.24,0.24
53,59,14.4,171,Cardiology,77,0.309,Email,Email,0,0,19.0,20.12,1.12,6.0,6.1,0.1
72,72,5.3,163,Cardiology,87,0.334,All,All,1,6,18.0,27.77,9.77,5.0,7.96,2.96
23,421,8.9,67,Primary Care,82,0.174,All,Insights,0,0,16.0,16.21,0.21,2.0,2.08,0.08
55,224,12.2,128,Neurology,77,0.28,Insights,Insights,0,0,10.0,11.15,1.15,3.0,3.03,0.03
6,265,11.4,159,Cardiology,79,0.42,All,Call,0,0,19.0,19.29,0.29,1.0,1.15,0.15
1,481,18.1,130,Oncology,78,0.757,All,All,1,3,11.0,18.17,7.17,4.0,5.41,1.41
5,31,14.3,123,Cardiology,78,0.376,Email,Email,1,2,13.0,19.5,6.5,8.0,9.3,1.3
74,103,19.7,62,Cardiology,67,0.095,Call,Call,0,0,14.0,14.1,0.1,5.0,5.79,0.79
47,417,19.6,145,Oncology,73,0.794,Call,Call,0,0,20.0,20.0,0.0,4.0,4.36,0.36
65,271,4.0,150,Neurology,87,0.401,Insights,Email,1,1,18.0,21.73,3.73,5.0,5.0,0.0
2,14,6.3,75,Neurology,97,0.519,All,Email,0,0,10.0,10.9,0.9,2.0,2.14,0.14
2,352,6.3,75,Oncology,76,0.756,Insights,Email,0,0,20.0,20.76,0.76,1.0,1.31,0.31
68,70,3.4,153,Primary Care,76,0.115,Call,Call,0,0,17.0,17.4,0.4,7.0,7.09,0.09
9,392,12.2,167,Primary Care,77,0.126,All,Call,1,2,17.0,25.48,8.48,4.0,5.65,1.65
13,399,7.9,51,Cardiology,77,0.525,All,All,1,2,21.0,29.54,8.54,5.0,5.77,0.77
42,413,17.0,101,Neurology,79,0.576,Call,Call,0,0,7.0,7.66,0.66,2.0,2.07,0.07
49,233,14.2,24,Neurology,77,0.726,All,Email,1,2,22.0,28.36,6.36,2.0,2.97,0.97
19,134,12.9,81,Neurology,80,0.588,Call,Call,0,0,15.0,16.19,1.19,2.0,3.14,1.14
36,441,9.2,60,Oncology,82,0.069,Insights,All,1,4,19.0,23.59,4.59,4.0,5.23,1.23
54,280,18.8,54,Cardiology,73,0.54,Call,Call,1,2,21.0,26.16,5.16,4.0,5.39,1.39
36,318,9.2,60,Oncology,73,0.571,All,Call,0,0,10.0,10.35,0.35,4.0,4.16,0.16
31,69,7.9,33,Oncology,71,0.226,Call,Call,1,1,9.0,13.73,4.73,1.0,2.37,1.37
6,312,11.4,159,Neurology,66,0.714,Call,Call,1,2,17.0,21.63,4.63,4.0,4.41,0.41
37,291,10.3,187,Primary Care,79,0.27,Insights,Insights,0,0,12.0,12.22,0.22,5.0,5.03,0.03
65,147,4.0,150,Cardiology,86,0.24,All,All,0,0,13.0,13.02,0.02,2.0,2.06,0.06
51,384,15.3,66,Oncology,93,0.521,Email,Email,0,0,19.0,19.52,0.52,5.0,5.07,0.07
72,67,5.3,163,Oncology,87,0.465,Email,Email,1,3,16.0,22.95,6.95,7.0,8.59,1.59
11,360,14.7,189,Oncology,81,0.298,All,All,0,0,17.0,17.81,0.81,6.0,6.58,0.58
1,481,18.1,130,Oncology,78,0.757,All,Call,1,5,15.0,24.45,9.45,3.0,6.28,3.28
44,284,18.7,26,Primary Care,71,0.228,Call,Call,1,3,12.0,19.16,7.16,3.0,5.14,2.14
15,53,5.6,103,Cardiology,81,0.762,Call,Call,1,4,15.0,22.38,7.38,2.0,4.62,2.62
48,277,11.4,109,Neurology,67,0.525,Call,All,1,4,12.0,17.1,5.1,2.0,3.49,1.49
73,265,9.5,80,Cardiology,79,0.42,Insights,All,1,3,24.0,28.57,4.57,3.0,3.47,0.47
27,277,14.9,28,Neurology,67,0.525,Insights,Insights,1,0,19.0,22.88,3.88,4.0,5.27,1.27
44,137,18.7,26,Cardiology,70,0.134,All,Call,0,0,14.0,15.44,1.44,1.0,1.08,0.08
55,314,12.2,128,Primary Care,80,0.738,Email,Email,0,0,16.0,17.61,1.61,5.0,5.35,0.35
13,133,7.9,51,Oncology,88,0.176,All,Call,1,6,11.0,22.62,11.62,3.0,5.86,2.86
72,279,5.3,163,Cardiology,75,0.657,Email,Email,0,0,14.0,14.03,0.03,7.0,7.29,0.29
17,298,14.5,38,Oncology,79,0.701,All,Call,1,3,18.0,25.38,7.38,4.0,5.4,1.4
65,323,4.0,150,Cardiology,79,0.305,Email,Email,0,0,16.0,16.77,0.77,6.0,6.01,0.01
53,399,14.4,171,Cardiology,77,0.525,Email,Email,1,2,20.0,26.79,6.79,1.0,2.9,1.9
12,442,13.9,58,Neurology,86,0.281,Email,Email,0,0,10.0,10.09,0.09,3.0,3.49,0.49
58,389,14.5,120,Oncology,80,0.152,Email,All,1,10,13.0,21.75,8.75,1.0,3.84,2.84
16,398,15.5,62,Cardiology,83,0.425,Call,Call,1,1,15.0,19.37,4.37,3.0,3.63,0.63
48,435,11.4,109,Oncology,85,0.598,Insights,Insights,1,0,18.0,20.75,2.75,4.0,5.41,1.41
77,122,5.6,150,Neurology,82,0.76,All,All,1,4,14.0,23.35,9.35,7.0,9.56,2.56
77,147,5.6,150,Cardiology,86,0.24,Insights,Insights,0,0,15.0,15.1,0.1,4.0,4.09,0.09
70,267,9.1,60,Primary Care,84,0.157,Insights,Insights,1,0,16.0,21.24,5.24,6.0,6.59,0.59
40,233,4.2,152,Neurology,77,0.726,Call,Call,1,3,13.0,22.86,9.86,5.0,7.27,2.27
45,352,5.0,150,Oncology,76,0.756,All,Call,1,3,18.0,26.59,8.59,5.0,6.9,1.9
25,5,10.3,198,Primary Care,67,0.622,Email,Email,1,4,16.0,22.17,6.17,5.0,7.32,2.32
74,70,19.7,62,Primary Care,76,0.115,Call,Call,0,0,16.0,16.04,0.04,2.0,2.26,0.26
39,374,16.9,55,Oncology,77,0.751,Email,Email,1,2,21.0,27.91,6.91,5.0,5.99,0.99
62,411,11.3,183,Cardiology,82,0.642,Email,Email,0,0,20.0,20.39,0.39,3.0,3.0,0.0
29,152,12.2,174,Cardiology,87,0.604,Insights,Insights,1,0,7.0,13.26,6.26,2.0,3.17,1.17
60,156,13.3,137,Cardiology,82,0.277,Email,Email,1,2,14.0,19.68,5.68,6.0,6.88,0.88
18,281,7.3,45,Primary Care,65,0.633,Email,Email,0,0,11.0,11.14,0.14,4.0,4.01,0.01
59,239,17.8,73,Cardiology,88,0.392,All,Call,0,0,12.0,12.16,0.16,7.0,7.06,0.06
4,85,15.7,136,Primary Care,100,0.396,Email,Email,1,3,17.0,26.76,9.76,6.0,7.58,1.58
9,251,12.2,167,Primary Care,90,0.67,Insights,Insights,1,2,17.0,23.74,6.74,8.0,9.74,1.74
29,410,12.2,174,Neurology,93,0.263,Call,Call,0,0,23.0,23.01,0.01,0.0,0.03,0.03
39,365,16.9,55,Primary Care,94,0.448,All,Call,1,2,16.0,22.13,6.13,1.0,2.96,1.96
57,409,6.8,128,Primary Care,87,0.647,All,Email,0,0,13.0,13.87,0.87,6.0,6.1,0.1
29,322,12.2,174,Oncology,79,0.407,Email,Email,1,4,17.0,26.15,9.15,7.0,9.97,2.97
2,439,6.3,75,Cardiology,74,0.493,All,All,1,3,12.0,16.95,4.95,3.0,5.58,2.58
27,125,14.9,28,Neurology,79,0.505,Call,Insights,1,1,12.0,15.88,3.88,5.0,6.23,1.23
36,23,9.2,60,Cardiology,88,0.417,Call,Insights,1,6,6.0,15.03,9.03,1.0,3.97,2.97
44,58,18.7,26,Neurology,80,0.07,Insights,Insights,0,0,21.0,22.17,1.17,3.0,3.36,0.36
52,497,18.3,191,Oncology,60,0.533,All,All,1,3,19.0,23.98,4.98,2.0,4.29,2.29
20,321,4.7,153,Oncology,80,0.224,Call,Call,1,2,20.0,26.13,6.13,3.0,5.47,2.47
49,124,14.2,24,Cardiology,64,0.774,Call,Call,1,2,18.0,22.91,4.91,4.0,5.37,1.37
51,428,15.3,66,Neurology,76,0.716,Email,Insights,1,2,12.0,15.52,3.52,2.0,2.6,0.6
63,155,15.4,190,Primary Care,70,0.546,Insights,Email,0,0,16.0,16.03,0.03,5.0,5.3,0.3
42,299,17.0,101,Oncology,81,0.553,All,All,1,5,11.0,19.3,8.3,7.0,9.46,2.46
65,125,4.0,150,Neurology,79,0.505,Call,Call,1,1,9.0,13.79,4.79,7.0,8.75,1.75
18,48,7.3,45,Neurology,89,0.023,All,Call,0,0,12.0,12.26,0.26,5.0,5.05,0.05
57,134,6.8,128,Neurology,80,0.588,Email,Call,1,1,13.0,14.05,1.05,10.0,10.34,0.34
4,115,15.7,136,Oncology,61,0.56,All,All,0,0,17.0,17.24,0.24,4.0,4.19,0.19
9,277,12.2,167,Neurology,67,0.525,All,All,1,6,11.0,18.07,7.07,2.0,4.04,2.04
70,11,9.1,60,Primary Care,81,0.098,Insights,Email,1,1,8.0,9.22,1.22,5.0,5.95,0.95
39,120,16.9,55,Primary Care,76,0.259,Email,Email,1,2,9.0,15.07,6.07,3.0,3.66,0.66
50,284,8.5,157,Primary Care,71,0.228,Call,Insights,0,0,12.0,12.56,0.56,5.0,5.39,0.39
49,197,14.2,24,Primary Care,70,0.318,Email,Email,1,3,11.0,16.47,5.47,7.0,8.31,1.31
56,318,12.0,85,Oncology,73,0.571,Insights,Insights,1,1,18.0,21.81,3.81,2.0,2.93,0.93
20,328,4.7,153,Cardiology,83,0.37,All,Email,1,2,14.0,17.79,3.79,4.0,5.6,1.6
15,483,5.6,103,Oncology,85,0.557,Call,Call,1,2,7.0,14.08,7.08,4.0,6.73,2.73
4,419,15.7,136,Cardiology,81,0.451,Email,Email,1,0,12.0,16.17,4.17,5.0,6.35,1.35
70,115,9.1,60,Oncology,61,0.56,Call,Call,0,0,18.0,18.79,0.79,1.0,1.38,0.38
18,347,7.3,45,Primary Care,75,0.174,Insights,Insights,1,4,14.0,20.0,6.0,5.0,7.16,2.16
47,314,19.6,145,Primary Care,80,0.738,Insights,Call,1,2,16.0,21.0,5.0,4.0,4.62,0.62
37,298,10.3,187,Oncology,79,0.701,Email,Email,0,0,16.0,16.36,0.36,4.0,4.05,0.05
13,400,7.9,51,Neurology,85,0.085,All,Insights,1,1,13.0,19.6,6.6,3.0,4.56,1.56
34,74,1.0,82,Cardiology,89,0.492,Email,Email,1,4,18.0,25.62,7.62,7.0,8.93,1.93
7,188,16.5,42,Cardiology,91,0.228,Insights,Insights,0,0,11.0,11.13,0.13,5.0,5.31,0.31
15,409,5.6,103,Primary Care,87,0.647,Call,Call,1,2,13.0,18.25,5.25,2.0,3.84,1.84
12,447,13.9,58,Cardiology,89,0.063,Email,Email,1,2,14.0,21.89,7.89,3.0,4.61,1.61
66,19,3.4,187,Primary Care,65,0.675,Insights,Insights,1,2,14.0,17.82,3.82,4.0,5.68,1.68
46,236,14.6,60,Oncology,78,0.503,Insights,Insights,1,1,9.0,14.51,5.51,5.0,6.54,1.54
75,133,10.3,91,Oncology,88,0.176,Call,Call,0,0,11.0,12.02,1.02,3.0,3.81,0.81
35,84,17.5,101,Cardiology,89,0.343,All,All,0,0,16.0,16.02,0.02,2.0,2.03,0.03
17,29,14.5,38,Oncology,75,0.618,Insights,Insights,1,1,13.0,18.94,5.94,7.0,7.6,0.6
49,270,14.2,24,Primary Care,86,0.471,Call,Call,1,4,21.0,27.75,6.75,6.0,8.38,2.38
75,334,10.3,91,Oncology,87,0.118,All,Call,1,1,17.0,23.02,6.02,6.0,8.51,2.51
43,266,9.7,154,Neurology,93,0.138,All,Call,1,5,19.0,30.01,11.01,5.0,7.85,2.85
2,185,6.3,75,Cardiology,94,0.671,Email,Email,0,0,9.0,9.12,0.12,7.0,7.71,0.71
25,386,10.3,198,Cardiology,87,0.372,All,All,1,4,15.0,24.22,9.22,7.0,10.81,3.81
74,327,19.7,62,Neurology,80,0.283,All,Email,0,0,14.0,14.32,0.32,5.0,5.13,0.13
42,455,17.0,101,Cardiology,81,0.852,Email,Email,1,2,13.0,18.05,5.05,3.0,4.49,1.49
77,174,5.6,150,Neurology,102,0.101,Insights,Insights,1,0,17.0,20.31,3.31,2.0,2.99,0.99
41,120,8.8,52,Primary Care,76,0.259,Email,Email,0,0,10.0,10.16,0.16,6.0,6.02,0.02
1,228,18.1,130,Cardiology,78,0.41,Insights,Insights,1,1,16.0,19.62,3.62,6.0,8.03,2.03
70,254,9.1,60,Oncology,81,0.098,All,Call,1,1,14.0,20.68,6.68,5.0,6.41,1.41
62,229,11.3,183,Primary Care,81,0.425,Call,Call,0,0,16.0,16.94,0.94,2.0,2.26,0.26
58,417,14.5,120,Oncology,73,0.794,Insights,Insights,1,0,7.0,11.69,4.69,2.0,3.05,1.05
78,23,19.6,86,Cardiology,88,0.417,Email,Email,1,2,16.0,21.48,5.48,2.0,3.1,1.1
16,264,15.5,62,Primary Care,85,0.184,Insights,Email,0,0,15.0,17.05,2.05,8.0,8.07,0.07
